inseecommuneprinc,referenceprel,dateprel,conclusionprel,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
2A284,02A00120440,2025-11-26,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A197,02A00120454,2025-11-26,"Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée. La qualification illisible du paramètre coliformes totaux nécessite un prélèvement de recontrôle. Afin de garantir une désinfection optimale et conforme aux exigences de qualité, il est recommandé de renforcer le maintien du taux de chlore libre à un minimum de 0,3 mg/L en sortie de production et de 0,1 mg/L en distribution, seuils nécessaires pour assurer une protection microbiologique continue sur l’ensemble du réseau.",N,C,C,N
2A035,02A00120441,2025-11-26,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A115,02A00120439,2025-11-26,Eau d’alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La turbidité élevée est à surveiller,C,C,C,N
2A065,02A00120450,2025-11-26,"Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée. Afin de garantir une désinfection optimale et conforme aux exigences de qualité, il est recommandé de renforcer le maintien du taux de chlore libre à un minimum de 0,3 mg/L en sortie de production et de 0,1 mg/L en distribution, seuils nécessaires pour assurer une protection microbiologique continue sur l’ensemble du réseau.",N,S,N,S
2A189,02A00120434,2025-11-25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre élevée.,C,C,C,C
2A312,02A00120431,2025-11-24,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A351,02A00120429,2025-11-21,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A056,02A00120426,2025-11-21,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A070,02A00120459,2025-11-21,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A026,02A00120425,2025-11-21,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A295,02A00120461,2025-11-21,Eau d'alimentation conforme aux limites de qualité en vigueur et ne satisfaisant pas aux références de qualité. Il est à noter un pH bas.,C,C,C,N
2A040,02A00120423,2025-11-21,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et un Ph bas.,C,C,C,N
2A345,02A00120523,2025-11-20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A324,02A00120433,2025-11-20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A062,02A00120401,2025-11-20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A132,02A00120405,2025-11-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A008,02A00120473,2025-11-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A262,02A00120372,2025-11-17,"Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée. Afin de garantir une désinfection optimale et conforme aux exigences de qualité, il est recommandé de renforcer le maintien du taux de chlore libre à un minimum de 0,3 mg/L en sortie de production et de 0,1 mg/L en distribution, seuils nécessaires pour assurer une protection microbiologique continue sur l’ensemble du réseau.",N,C,N,N
2A027,02A00120373,2025-11-17,"Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée. Afin de garantir une désinfection optimale et conforme aux exigences de qualité, il est recommandé de renforcer le maintien du taux de chlore libre à un minimum de 0,3 mg/L en sortie de production et de 0,1 mg/L en distribution, seuils nécessaires pour assurer une protection microbiologique continue sur l’ensemble du réseau.",N,C,N,N
2A204,02A00120374,2025-11-17,"Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée. Afin de garantir une désinfection optimale et conforme aux exigences de qualité, il est recommandé de renforcer le maintien du taux de chlore libre à un minimum de 0,3 mg/L en sortie de production et de 0,1 mg/L en distribution, seuils nécessaires pour assurer une protection microbiologique continue sur l’ensemble du réseau. Dépassement de la référence de qualité concernant le paramètre turbidité.",N,C,N,N
2A232,02A00120381,2025-11-17,"Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La présence de coliformes est à surveiller. La qualification illisible du paramètre coliformes totaux nécessite un prélèvement de recontrôle. Afin de garantir une désinfection optimale et conforme aux exigences de qualité, il est recommandé de renforcer le maintien du taux de chlore libre à un minimum de 0,3 mg/L en sortie de production et de 0,1 mg/L en distribution, seuils nécessaires pour assurer une protection microbiologique continue sur l’ensemble du réseau.",C,C,N,C
2A130,02A00120380,2025-11-17,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A331,02A00120383,2025-11-17,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A259,02A00120418,2025-11-17,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A098,02A00120398,2025-11-14,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A276,02A00120413,2025-11-14,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A228,02A00120390,2025-11-14,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A142,02A00120367,2025-11-13,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A146,02A00120366,2025-11-13,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A133,02A00120363,2025-11-12,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A094,02A00120421,2025-11-12,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes coliformes est à surveiller. Il est à noter que l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,C,C,N,N
2A358,02A00120364,2025-11-12,"Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée. Afin de garantir une désinfection optimale et conforme aux exigences de qualité, il est recommandé de renforcer le maintien du taux de chlore libre à un minimum de 0,3 mg/L en sortie de production et de 0,1 mg/L en distribution, seuils nécessaires pour assurer une protection microbiologique continue sur l’ensemble du réseau.",N,C,N,C
2A001,02A00120354,2025-11-04,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A211,02A00120331,2025-10-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A288,02A00120386,2025-10-29,"Eau d'alimentation non conforme à la norme en vigueur, du fait du dépassement de la limite de qualité concernant le paramètre turbidité. Il est à noter une faible minéralisation et la présence de germes sulfito-réducteurs est à surveiller.",C,C,N,N
2A158,02A00120332,2025-10-29,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est élevée, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C,C,C,C
2A336,02A00120348,2025-10-28,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C,C,C,N
2A011,02A00120317,2025-10-21,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A310,02A00120316,2025-10-21,"Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée. Afin de garantir une désinfection optimale et conforme aux exigences de qualité, il est recommandé de renforcer le maintien du taux de chlore libre à un minimum de 0,3 mg/L en sortie de production et de 0,1 mg/L en distribution, seuils nécessaires pour assurer une protection microbiologique continue sur l’ensemble du réseau.",N,C,N,N
2A349,02A00120361,2025-10-21,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter que l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,C,C,C,N
2A066,02A00120318,2025-10-21,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A282,02A00120312,2025-10-20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A128,02A00120475,2025-10-20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A160,02A00120303,2025-10-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A360,02A00120233,2025-10-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A117,02A00120305,2025-10-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A253,02A00120232,2025-10-15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A061,02A00120238,2025-10-15,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est élevée, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C,C,C,C
2A038,02A00120577,2025-10-14,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est élevée, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable. Il est à noter que l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.",C,C,C,N
2A268,02A00120213,2025-10-13,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,S,C,S
2A028,02A00120506,2025-10-09,"Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée. Afin de garantir une désinfection optimale et conforme aux exigences de qualité, il est recommandé de renforcer le maintien du taux de chlore libre à un minimum de 0,3 mg/L en sortie de production et de 0,1 mg/L en distribution, seuils nécessaires pour assurer une protection microbiologique continue sur l’ensemble du réseau.",N,C,N,C
2A191,02A00120504,2025-10-09,"Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée. Afin de garantir une désinfection optimale et conforme aux exigences de qualité, il est recommandé de renforcer le maintien du taux de chlore libre à un minimum de 0,3 mg/L en sortie de production et de 0,1 mg/L en distribution, seuils nécessaires pour assurer une protection microbiologique continue sur l’ensemble du réseau.",N,C,C,C
2A363,02A00120203,2025-10-09,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A308,02A00120204,2025-10-09,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A019,02A00120308,2025-10-09,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. De plus l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,C,C,C,N
2A100,02A00120508,2025-10-07,Eau d'alimentation non-conforme aux exigences de qualité.,N,C,N,N
2A186,02A00120325,2025-10-07,"Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée. Afin de garantir une désinfection optimale et conforme aux exigences de qualité, il est recommandé de renforcer le maintien du taux de chlore libre à un minimum de 0,3 mg/L en sortie de production et de 0,1 mg/L en distribution, seuils nécessaires pour assurer une protection microbiologique continue sur l’ensemble du réseau.",N,C,N,N
2A119,02A00120188,2025-10-06,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A018,02A00120182,2025-10-03,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre élevée.,C,C,C,C
2A108,02A00120176,2025-10-03,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A017,02A00120161,2025-10-03,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A359,02A00120173,2025-10-03,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A099,02A00120172,2025-10-03,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A200,02A00120171,2025-10-03,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A118,02A00120179,2025-10-03,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A154,02A00120178,2025-10-03,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C,C,C,N
2A089,02A00120170,2025-10-03,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A322,02A00120168,2025-10-03,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A203,02A00120120,2025-10-01,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A279,02A00120121,2025-10-01,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A071,02A00120119,2025-10-01,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes coliformes est également à surveiller.,C,S,N,S
2A021,02A00120092,2025-09-23,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes sulfito-réducteurs est à surveiller.,C,C,N,N
2A181,02A00120040,2025-09-18,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A129,02A00120115,2025-09-17,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter que l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,C,C,C,N
2A014,02A00120034,2025-09-17,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,S,C,S
2A323,02A00120004,2025-09-16,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est élevée, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C,C,C,C
2A330,02A00120008,2025-09-15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A266,02A00119969,2025-09-10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C,C,C,N
2A060,02A00119867,2025-09-09,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
2A127,02A00119769,2025-08-28,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C,C,C,N
2A064,02A00117953,2025-02-05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre élevée.,C,C,C,C
